Billing,Refund,6,RefundDateTimeUTC,datetime2,7,23,3,0
Billing,Refund,7,RefundAmount,decimal,9,18,2,0
Billing,Refund,8,RefundMethod,varchar,20,0,0,0
Billing,Refund,9,RefundStatus,varchar,15,0,0,0
Billing,Refund,10,Reason,nvarchar,1000,0,0,0
Billing,Refund,11,TransactionReference,varchar,100,0,0,1
Billing,Refund,12,ApprovedByProviderID,int,4,10,0,1
Billing,Refund,13,CreatedDateUTC,datetime2,7,23,3,0
Billing,Refund,14,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,Diagnosis,1,DiagnosisID,int,4,10,0,0
Clinical,Diagnosis,2,EncounterID,int,4,10,0,0
Clinical,Diagnosis,3,PatientID,int,4,10,0,0
Clinical,Diagnosis,4,DiagnosisCode,varchar,20,0,0,0
Clinical,Diagnosis,5,DiagnosisCodeSystem,varchar,20,0,0,0
Clinical,Diagnosis,6,DiagnosisDescription,nvarchar,1000,0,0,1
Clinical,Diagnosis,7,DiagnosisType,varchar,20,0,0,0
Clinical,Diagnosis,8,DiagnosisDateUTC,datetime2,7,23,3,1
Clinical,Diagnosis,9,PresentOnAdmission,char,1,0,0,1
Clinical,Diagnosis,10,IsPrimary,bit,1,1,0,0
Clinical,Diagnosis,11,CreatedDateUTC,datetime2,7,23,3,0
Clinical,Diagnosis,12,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,Encounter,1,EncounterID,int,4,10,0,0
Clinical,Encounter,2,PatientID,int,4,10,0,0
Clinical,Encounter,3,HospitalID,int,4,10,0,0
Clinical,Encounter,4,LocationID,int,4,10,0,1
Clinical,Encounter,5,DepartmentID,int,4,10,0,1
Clinical,Encounter,6,ProviderID,int,4,10,0,1
Clinical,Encounter,7,EncounterNumber,varchar,30,0,0,0
Clinical,Encounter,8,EncounterType,varchar,30,0,0,0
Clinical,Encounter,9,EncounterStatus,varchar,30,0,0,0
Clinical,Encounter,10,AdmissionDateTimeUTC,datetime2,7,23,3,1
